sideshow	0.0	2.0
opportunist	1.0	2.0
referenc	2.0	2.0
culprit	3.0	2.0
spine-chil	0.0	1.0
revert	2.0	3.0
time-honor	0.0	1.0
stupidest	5.0	0.0
man/half	1.0	0.0
explorer/marin	1.0	0.0
meaner	1.0	0.0
dock	2.0	3.0
ski-doo	1.0	0.0
enola	7.0	0.0
mojorino	1.0	0.0
dryland	4.0	0.0
smoker	4.0	0.0
salvat	4.0	5.0
saxophonist	0.0	1.0
dayton	0.0	4.0
balthazar	4.0	1.0
getti	4.0	1.0
perplex	2.0	6.0
wakefield	0.0	1.0
lid	2.0	1.0
distrust	2.0	3.0
thoughout	0.0	1.0
goings-on	5.0	4.0
slow-pac	0.0	2.0
coil	0.0	1.0
deme	0.0	2.0
suffoc	1.0	3.0
protgaonist	0.0	1.0
24-year-old	0.0	2.0
porn-star	0.0	1.0
lynchian	0.0	1.0
fring	2.0	1.0
eighth	1.0	1.0
one-way	1.0	1.0
mel-brooks-produc	1.0	0.0
shuffl	2.0	1.0
loxley	1.0	0.0
achoo	1.0	0.0
rottingham	1.0	0.0
unus	1.0	1.0
rent-a-wreck	1.0	0.0
archeri	1.0	0.0
circumcision-giv	1.0	0.0
buffoon	4.0	3.0
spielberg-katzenberg-geffen	0.0	1.0
mousehunt	0.0	1.0
beiderman	0.0	3.0
widespread	1.0	4.0
sex-scand	0.0	1.0
lerner	4.0	4.0
wool	1.0	3.0
maximillian	0.0	2.0
schell	4.0	1.0
one-year	0.0	1.0
wolf-beiderman	0.0	2.0
en-rout	0.0	1.0
discover	0.0	1.0
spurgeon	1.0	1.0
tanner	1.0	4.0
dwindl	1.0	2.0
peacekeep	0.0	1.0
action-crav	0.0	1.0
silly-sound	1.0	0.0
vendor	1.0	1.0
oversight	1.0	0.0
_before_	1.0	0.0
_this_	1.0	0.0
_still_	1.0	0.0
closet	4.0	9.0
_long_	1.0	0.0
coastal	1.0	1.0
bahama	4.0	3.0
still-al	1.0	0.0
gorton	2.0	0.0
get-up	2.0	2.0
hook-hand	1.0	0.0
protrud	1.0	0.0
evapor	2.0	0.0
callaway	1.0	0.0
twist-ti	1.0	0.0
uv	1.0	0.0
neat-o	1.0	0.0
gallow	1.0	1.0
cabana	1.0	0.0
weed	3.0	1.0
hedgetrimm	1.0	0.0
burnham	0.0	9.0
pedophil	1.0	4.0
asparagus	0.0	1.0
voyeur-next-door	0.0	1.0
fitt	0.0	6.0
docil	1.0	1.0
mantel	0.0	1.0
self-explor	0.0	1.0
picture-perfect	0.0	1.0
counterbal	0.0	1.0
compli	1.0	0.0
upped	1.0	0.0
brittani	3.0	0.0
flick-	1.0	0.0
interrel	1.0	0.0
ooooh	2.0	1.0
spoon-feed	1.0	0.0
yum	2.0	2.0
olden	0.0	1.0
serina	3.0	0.0
hammerbottom	1.0	0.0
burnett	1.0	0.0
austen	3.0	1.0
beantown	1.0	0.0
gypsy-lik	1.0	0.0
ritz	2.0	0.0
carlton	1.0	0.0
garb	2.0	1.0
normal-look	0.0	1.0
outfield	1.0	1.0
reinterpret	0.0	1.0
re-mad	0.0	1.0
silberl	0.0	2.0
aerial	0.0	1.0
unrecogniz	1.0	3.0
banist	0.0	1.0
kendrick	0.0	1.0
bigfoot	0.0	1.0
com/~jimkendrick	0.0	1.0
jimkendrick@bigfoot	0.0	1.0
agnieszka	1.0	0.0
hampton	1.0	1.0
rimbaud	13.0	0.0
brat	2.0	2.0
obsen	1.0	0.0
verlain	10.0	0.0
post-revolutionari	1.0	0.0
symbolist	1.0	0.0
charlevill	1.0	0.0
bourgeoisi	1.0	1.0
busti	2.0	0.0
18-year-old	2.0	0.0
weak-wil	1.0	1.0
downer	2.0	1.0
sodomi	2.0	0.0
skim	1.0	1.0
kolya	0.0	1.0
zdenek	0.0	1.0
sverak	0.0	2.0
czech	0.0	3.0
five-year	0.0	2.0
abruptly--	0.0	1.0
characters--	0.0	1.0
father-and-son	0.0	1.0
delight--	0.0	1.0
directed--	0.0	1.0
inadvertenti	1.0	0.0
over-the-	1.0	0.0
apon	1.0	0.0
mcdowal	8.0	0.0
heresi	2.0	1.0
darwin	1.0	0.0
[to	1.0	0.0
ape]	1.0	0.0
sayl	0.0	7.0
brute	1.0	1.0
fuent	0.0	9.0
federico	0.0	3.0
luppi	0.0	1.0
indigen	0.0	1.0
rainforest	1.0	3.0
conejo	0.0	1.0
gonz	0.0	1.0
lez	0.0	1.0
domingo	0.0	5.0
dami	0.0	2.0
delgado	0.0	1.0
jeer	0.0	1.0
padr	0.0	2.0
portillo	0.0	3.0
alc	0.0	1.0
zar	0.0	1.0
graciela	0.0	1.0
tania	0.0	1.0
longer-than-necessari	0.0	1.0
overarch	0.0	1.0
unload	0.0	1.0
twentieth-centuri	0.0	1.0
matewan	0.0	1.0
texas/mexico	0.0	1.0
bordertown	0.0	1.0
slavomir	0.0	1.0
dialect	0.0	3.0
martyr	0.0	3.0
long-liv	3.0	0.0
sonja	1.0	0.0
anytown	1.0	0.0
dairi	2.0	1.0
c+	1.0	0.0
unerot	1.0	1.0
auto	4.0	2.0
ungar	1.0	2.0
doesnt	0.0	1.0
poon	0.0	2.0
highly-popul	0.0	1.0
recless	0.0	1.0
unbusi	0.0	1.0
vaughan	0.0	2.0
kostea	0.0	3.0
crutch-carri	0.0	1.0
rosanna	4.0	2.0
seagrav	0.0	1.0
macneil	0.0	2.0
mini-masterpiec	0.0	1.0
everytim	1.0	4.0
forbod	0.0	1.0
lovelac	0.0	1.0
deniro-lik	0.0	1.0
strangest	1.0	2.0
sucess	0.0	1.0
turn-on	0.0	1.0
schow	1.0	0.0
o'barr	1.0	0.0
rochell	2.0	0.0
polito	2.0	0.0
zig	1.0	1.0
tricky--	1.0	0.0
double-bil	1.0	0.0
wilmington-as-detroit	1.0	0.0
rock-musician-turned-pavement-artist	1.0	0.0
draven	3.0	0.0
six-stori	1.0	0.0
administ	1.0	0.0
perp	1.0	0.0
superpow	1.0	0.0
reheal	1.0	0.0
underlit	1.0	0.0
red-lit	1.0	0.0
rain-soak	1.0	1.0
darkman	4.0	0.0
set-pieces--	1.0	0.0
banzai	2.0	0.0
board-room	1.0	0.0
butcheri	1.0	0.0
church-	1.0	0.0
fight--	1.0	0.0
undercut	5.0	0.0
dov	1.0	0.0
hoenig	1.0	0.0
good-idea-turned-bad	1.0	0.0
scrappi	1.0	1.0
succul	1.0	0.0
pawnbrok	1.0	0.0
ancient-sword	1.0	0.0
28-year-old	2.0	0.0
rising-star	1.0	0.0
name--	1.0	0.0
toyko	1.0	0.0
fire--	1.0	0.0
here--	1.0	0.0
straight-to-video	5.0	0.0
morocco	0.0	5.0
25-year-old	0.0	1.0
6-year-old	0.0	1.0
bea	0.0	4.0
bella	0.0	1.0
one-room	0.0	2.0
marrakech	0.0	3.0
sufi	0.0	4.0
sheikh	0.0	1.0
moroccan	0.0	2.0
hashish	0.0	2.0
hassl	1.0	2.0
off-hand	0.0	1.0
strum	1.0	1.0
sigmund	0.0	1.0
grand-daught	0.0	1.0
esther	0.0	1.0
regener	1.0	2.0
trojan	0.0	1.0
squeal	3.0	8.0
algeria	0.0	1.0
bilal	0.0	5.0
taghmaoui	0.0	1.0
big-to-do	0.0	1.0
shiftless	0.0	1.0
uneduc	0.0	2.0
encapsul	0.0	2.0
illustri	2.0	2.0
mosqu	0.0	1.0
countercultur	0.0	2.0
drop-out	1.0	1.0
jefferson	0.0	2.0
sojourn	0.0	1.0
memories-	0.0	1.0
tenor	0.0	1.0
sufism	0.0	1.0
unreli	1.0	1.0
generos	0.0	1.0
freudian	0.0	1.0
alexandr	3.0	0.0
oft-play	1.0	0.0
d'artagnon	1.0	0.0
xin-xin	2.0	0.0
xiong	3.0	0.0
woo-p	2.0	0.0
brothers-styl	1.0	0.0
ref	1.0	1.0
quintano	3.0	0.0
chambermaid	2.0	0.0
denuev	1.0	0.0
planchet	1.0	0.0
jean-pierr	1.0	4.0
castaldi	1.0	0.0
legre	1.0	0.0
arami	3.0	0.0
portho	3.0	0.0
spier	2.0	2.0
gregor	3.0	0.0
kremp	3.0	0.0
thesp	1.0	0.0
tavern	2.0	0.0
kimbl	1.0	17.0
sela	1.0	2.0
formul	0.0	2.0
one-arm	3.0	2.0
twohi	0.0	6.0
comradeship	0.0	1.0
cosmo	1.0	1.0
renfo	0.0	1.0
roebuck	0.0	2.0
[see	1.0	2.0
whim	4.0	0.0
wont	2.0	1.0
earth-shatt	2.0	1.0
heartach	0.0	1.0
guardrail	0.0	1.0
one-third	0.0	1.0
re-hab	0.0	1.0
headlong	0.0	1.0
drug-deal	1.0	0.0
high-level	1.0	0.0
crusti	3.0	0.0
yessssss	1.0	0.0
shuck	1.0	0.0
critic-mod	0.0	1.0
less-man	0.0	1.0
karaok	3.0	4.0
aforment	0.0	1.0
wierd	1.0	2.0
airlock	2.0	0.0
dissappoint	1.0	0.0
hellrais	3.0	3.0
_daylight_	0.0	5.0
_dragon	0.0	1.0
story_	0.0	1.0
_dragonheart_	0.0	1.0
after-effect	0.0	1.0
latura	0.0	1.0
_cliffhanger_	0.0	3.0
out	1.0	2.0
_cliffhang	0.0	1.0
ii_--it	0.0	1.0
woven	2.0	2.0
trundl	0.0	1.0
_boom_	0.0	1.0
34-degre	0.0	1.0
sly-styl	0.0	1.0
meadow	0.0	1.0
rec	7.0	1.0
redistribut	0.0	1.0
cyberspac	0.0	1.0
guttenberg	2.0	1.0
batch	1.0	2.0
3-d	2.0	0.0
spock	1.0	1.0
colonist	1.0	4.0
treacheri	1.0	3.0
outweigh	0.0	2.0
trek-fan-on	0.0	1.0
hiccup	1.0	1.0
worf	1.0	5.0
dorn	3.0	8.0
non-trekki	0.0	1.0
penzanc	1.0	0.0
pbs	1.0	1.0
diablo	1.0	0.0
multi-multi-plex	1.0	0.0
english/drama	1.0	0.0
fawn	2.0	0.0
gumption	1.0	2.0
streisand	1.0	0.0
stag	1.0	0.0
masculin	2.0	4.0
selleck	3.0	1.0
wax	3.0	1.0
senstivi	1.0	0.0
occaision	2.0	0.0
heterosexu	3.0	8.0
doubli	2.0	0.0
preist	1.0	0.0
quantifi	2.0	0.0
respit	0.0	2.0
dionna	0.0	1.0
ritchi	0.0	3.0
adrien	0.0	2.0
brodi	0.0	2.0
rubi	0.0	8.0
devianc	0.0	2.0
spank	1.0	3.0
serial-kil	1.0	0.0
catharin	7.0	0.0
cataton	5.0	1.0
colton	2.0	0.0
stargher	1.0	11.0
bleach	2.0	3.0
novak	1.0	2.0
subkoff	1.0	0.0
ornat	1.0	0.0
tarsem	1.0	1.0
singh	2.0	3.0
rem	1.0	0.0
sharp-edg	1.0	0.0
pane	1.0	1.0
still-liv	3.0	0.0
offenc	3.0	0.0
movie--ani	0.0	1.0
movie--could	0.0	1.0
disarray	0.0	1.0
glave	2.0	1.0
one--and	0.0	1.0
hiatus	2.0	1.0
slump	1.0	3.0
cassett	2.0	0.0
simpler	2.0	2.0
lobotom	2.0	0.0
jeopardis	0.0	1.0
vukovich	0.0	1.0
pankow	0.0	1.0
gerrald	0.0	1.0
petievich	0.0	1.0
millieu	0.0	1.0
ultramaterialist	0.0	1.0
fibber	0.0	1.0
weakl	0.0	2.0
stockwel	0.0	1.0
feuer	0.0	1.0
darlann	0.0	1.0
fleugel	0.0	1.0
chung	0.0	1.0
unflatt	3.0	3.0
unaddress	1.0	0.0
capshaw	3.0	1.0
cushion	1.0	0.0
fireman	1.0	2.0
thoughtless	2.0	1.0
ho-sun	1.0	0.0
footloos	0.0	4.0
ban	1.0	2.0
loggin	0.0	1.0
mid-1980	1.0	0.0
gorefest	1.0	2.0
reanim	1.0	0.0
brennick	2.0	0.0
zed	3.0	1.0
gismo	1.0	0.0
kurtwood	2.0	0.0
bucketload	1.0	0.0
ultra-expens	1.0	0.0
sequoia	1.0	0.0
blister	1.0	1.0
scorch	0.0	2.0
imam	0.0	3.0
islam	0.0	1.0
hauser	0.0	1.0
riddick	0.0	4.0
diesel	0.0	8.0
muscle-bound	0.0	1.0
predatori	0.0	2.0
catacomb	0.0	1.0
eclips	0.0	2.0
boogieman	0.0	3.0
allegi	2.0	2.0
deus	0.0	1.0
machina	0.0	1.0
mispercept	0.0	1.0
baddass	0.0	1.0
shwarzenegger-lik	0.0	1.0
nitpick	0.0	2.0
freshest	0.0	2.0
exhilir	1.0	0.0
incohes	1.0	0.0
opppos	1.0	0.0
wazoo	1.0	0.0
biederman	2.0	0.0
hotchner	1.0	0.0
msnbc	2.0	0.0
rittenhous	3.0	0.0
ele	1.0	0.0
yada	3.0	0.0
longer--approxim	1.0	0.0
maximilian	4.0	0.0
absoltu	1.0	0.0
outdid	1.0	0.0
real-time--it	1.0	0.0
tolkin	2.0	0.0
ellicit	2.0	0.0
meatiest	1.0	3.0
familar	0.0	3.0
disilus	0.0	1.0
ski	5.0	3.0
machett	0.0	1.0
triva	0.0	1.0
tommorrow	0.0	1.0
loomi	0.0	2.0
tatum	1.0	1.0
fonz	0.0	1.0
overpaid	0.0	1.0
imho	0.0	2.0
multi-ti	2.0	0.0
time-spac	1.0	0.0
wormhol	2.0	1.0
backlot	1.0	0.0
amazon	2.0	1.0
chimpanze	3.0	1.0
thade	4.0	2.0
ball-peen	1.0	0.0
re-interpret	1.0	1.0
fascism	4.0	3.0
anti-gun	1.0	0.0
rigeur	2.0	0.0
badham	1.0	0.0
scissorshand	1.0	0.0
pee-we	1.0	2.0
kiddie-friend	0.0	1.0
lightsab	0.0	2.0
broad-strok	0.0	1.0
vulcan	2.0	1.0
geisha	0.0	1.0
preexist	0.0	1.0
brush-up	0.0	1.0
apparit	1.0	4.0
r2-d2	0.0	4.0
c-3po	0.0	4.0
pre-exist	0.0	1.0
corpul	0.0	1.0
corusc	0.0	1.0
alderaan	0.0	1.0
gila	0.0	1.0
rabbitish	0.0	1.0
amphibi	0.0	1.0
infantil	1.0	1.0
eight-year-old	0.0	4.0
tyke	1.0	3.0
pernilla	0.0	1.0
english-	0.0	1.0
gnome	0.0	1.0
yoda	1.0	6.0
scary-look	0.0	1.0
sith	0.0	1.0
padawan	0.0	1.0
knightdom	0.0	1.0
jedi-s	0.0	1.0
mostel	1.0	0.0
layla	1.0	0.0
soppi	2.0	1.0
brattish	1.0	0.0
mid-50	0.0	1.0
twenty-on	0.0	4.0
stempel	0.0	7.0
enright	0.0	4.0
well-educ	0.0	1.0
tac	0.0	1.0
freedman	0.0	1.0
soon-to-be-rul	0.0	1.0
goodwin	0.0	1.0
wrongdo	1.0	2.0
grumpier	1.0	0.0
grumpiest	2.0	0.0
silverman	17.0	0.0
talentless	3.0	0.0
play/movi	1.0	0.0
roommate-as-spous	1.0	0.0
lemmon/matthau	1.0	0.0
1966	1.0	0.0
yonker	1.0	0.0
first-str	0.0	1.0
a-hol	0.0	1.0
mandrian	0.0	1.0
slaughterhouse-f	0.0	1.0
a&m	0.0	1.0
heartthrob	1.0	0.0
pitcher	4.0	0.0
chatham	1.0	0.0
a	2.0	0.0
thong	1.0	0.0
towni	3.0	0.0
gedrick	2.0	0.0
tenley	6.0	0.0
biel	6.0	0.0
dee	2.0	2.0
non-basebal	1.0	0.0
bluca	6.0	0.0
wilmer	1.0	0.0
valderrama	1.0	0.0
robinson-lik	1.0	0.0
substori	2.0	0.0
durham	5.0	0.0
arli$$	1.0	0.0
alumnus	3.0	0.0
leprechaun	1.0	0.0
curmudgeon	1.0	3.0
go-get-'em-tiger-we're-behind-you	1.0	0.0
heartwarming-nuzzly-follow-your-dream	1.0	0.0
rebelling-against-daddi	1.0	0.0
7th	1.0	3.0
liabl	2.0	0.0
vener	2.0	4.0
townsperson	0.0	1.0
floodwat	0.0	2.0
smart-alecki	0.0	1.0
waylaid	0.0	1.0
speedboat	1.0	1.0
churchgo	0.0	1.0
manmad	0.0	1.0
elwood	13.0	0.0
orphanag	1.0	2.0
bluesman	1.0	0.0
pseudo-fath	1.0	0.0
calloway	2.0	1.0
cabel	3.0	0.0
buster	13.0	1.0
bonif	3.0	1.0
mini-elwood	1.0	0.0
vendetta	2.0	0.0
next-to-next-of-kin	1.0	0.0
10-year-	1.0	0.0
aretha	2.0	1.0
clapton	2.0	1.0
blues/rock	1.0	0.0
three-piec	1.0	0.0
goofili	3.0	1.0
bendrix	0.0	1.0
taplitz	5.0	0.0
conglomer	1.0	1.0
soul-search	1.0	0.0
country-western	2.0	0.0
shalt	2.0	0.0
lapaglia	1.0	0.0
vitarelli	1.0	0.0
woodwind	1.0	0.0
wild-ey	2.0	0.0
unperturb	0.0	1.0
unw	0.0	2.0
patti	0.0	6.0
faux	2.0	3.0
fuck-you	0.0	1.0
writer-perform	0.0	1.0
womanhood	1.0	1.0
smart/sassi	0.0	1.0
bruklin	0.0	1.0
aunjanu	0.0	3.0
galvan	0.0	1.0
shell-shock	0.0	1.0
incomplete-it	0.0	1.0
lob	1.0	1.0
passenger-sid	0.0	1.0
scrawl	1.0	1.0
patriarchi	1.0	1.0
heckler	0.0	1.0
tormentor	0.0	1.0
audr	0.0	1.0
latifah	1.0	3.0
callin	0.0	1.0
mckay	0.0	2.0
consort	0.0	1.0
stipe	0.0	1.0
tourfilm	0.0	1.0
slapdash	0.0	2.0
once-remov	0.0	1.0
buoyant	1.0	0.0
crafti	4.0	0.0
lolita	4.0	14.0
batgirl	9.0	0.0
ill-compos	1.0	0.0
pricey	1.0	0.0
roch	1.0	0.0
hot-wir	1.0	0.0
sticki	2.0	1.0
felony-stud	1.0	0.0
ploy	1.0	3.0
role-revers	1.0	0.0
tummi	1.0	0.0
grrrl	1.0	0.0
goo-goo	2.0	0.0
overcrowd	1.0	0.0
tati	0.0	7.0
vacanc	0.0	5.0
hulot	0.0	13.0
non	3.0	3.0
monsieur	0.0	1.0
face-first	0.0	1.0
halv	3.0	1.0
fin	0.0	1.0
defean	0.0	1.0
lo	4.0	3.0
actor-turned-director	1.0	1.0
whisperer_	1.0	0.0
_hope	2.0	0.0
floats_	2.0	0.0
woe	2.0	0.0
birdi	6.0	2.0
countryish	1.0	0.0
bumpkin	1.0	1.0
gena	3.0	4.0
rowland	5.0	7.0
_leav	1.0	0.0
beaver_	1.0	0.0
finley	1.0	0.0
alzheim	2.0	2.0
barney	4.0	0.0
grandson	4.0	1.0
bus--but	1.0	0.0
worse--stick	1.0	0.0
cassavett	2.0	0.0
whittak	1.0	0.0
fotomat	1.0	0.0
sexually-frustr	0.0	1.0
heroin-addict	0.0	1.0
brass	5.0	2.0
transatlant	0.0	1.0
junk-fest	0.0	1.0
mid-eighti	1.0	2.0
000-a-week	0.0	2.0
utah	0.0	3.0
mainten	0.0	2.0
to--again	0.0	1.0
words--	0.0	1.0
kitti	12.0	2.0
norristown	0.0	1.0
wasted--and	0.0	1.0
miscast--a	0.0	1.0
heavily-bespectacl	0.0	1.0
doped-up	0.0	1.0
wordsmith	0.0	1.0
mascara	1.0	1.0
pill-pop	0.0	2.0
needle-jab	0.0	1.0
violin	11.0	10.0
300-plus-year	1.0	0.0
violin-mak	1.0	0.0
nicolo	1.0	0.0
bussotti	1.0	0.0
unborn	2.0	1.0
austrian	2.0	2.0
monasteri	2.0	1.0
mao	1.0	1.0
morritz	3.0	0.0
girard	3.0	0.0
cider	0.0	3.0
keel	0.0	2.0
infant	0.0	2.0
tutelag	0.0	1.0
wilbur	0.0	1.0
larch	0.0	6.0
obstetrician	2.0	1.0
abortionist	0.0	1.0
obstetr	1.0	1.0
insul	1.0	1.0
parlay	2.0	1.0
picker	0.0	3.0
orchard	0.0	1.0
kendal	0.0	1.0
ritualist	0.0	3.0
goodnight	1.0	3.0
lass	0.0	2.0
hallstrom	0.0	2.0
screenwriter/novelist	0.0	1.0
evenhand	0.0	1.0
thine	0.0	2.0
unto	0.0	2.0
proverb	0.0	3.0
hodg	7.0	0.0
basic--and	1.0	0.0
ordinary--premis	1.0	0.0
navill	2.0	0.0
victim--h	1.0	0.0
revenge--and	1.0	0.0
robert--or	1.0	0.0
dullard	2.0	0.0
two--then	1.0	0.0
razzmatazz	1.0	0.0
that--energi	1.0	0.0
angelic--in	1.0	0.0
claymat	1.0	1.0
hipster	1.0	0.0
stockpil	1.0	0.0
womant	1.0	0.0
whimsi	3.0	0.0
rapport	1.0	1.0
hornbi	0.0	2.0
louiso	0.0	3.0
timor	0.0	1.0
derid	0.0	3.0
springsteen	0.0	2.0
volumin	0.0	1.0
lobotomi	2.0	0.0
increasingly-	1.0	0.0
spatter	3.0	0.0
standbi	4.0	0.0
soft-cor	2.0	0.0
kyra	1.0	1.0
sedgwick	1.0	1.0
mcnaughton	2.0	7.0
wide-releas	1.0	1.0
lombardo	1.0	1.0
curvac	1.0	0.0
duquett	1.0	1.0
perez	1.0	1.0
daphn	1.0	9.0
rubin-vega	1.0	2.0
toller	1.0	1.0
shyster	1.0	0.0
character-	1.0	0.0
triple-digit	1.0	0.0
flex	3.0	0.0
bicep	1.0	0.0
slutti	4.0	1.0
one-piec	1.0	0.0
kimbal	1.0	0.0
twisti	1.0	4.0
[good]	0.0	1.0
cinematically-savvi	0.0	1.0
edvard	0.0	1.0
munch-esqu	0.0	1.0
populac	2.0	1.0
plucki	1.0	1.0
midwestern	0.0	3.0
culture-whiz	0.0	1.0
victim/potenti	0.0	1.0
chatti	0.0	1.0
blood-soak	2.0	1.0
sassi	1.0	4.0
not-too-friend	0.0	1.0
inaugur	0.0	1.0
lunchmeat	0.0	1.0
non-rol	0.0	1.0
movie-within-a-movi	0.0	1.0
now-fam	0.0	2.0
b----	0.0	1.0
star-69	0.0	1.0
spoofi	0.0	1.0
phone-assault	0.0	1.0
trade-in	0.0	1.0
fully-develop	0.0	1.0
outclass	0.0	1.0
skimp	0.0	2.0
self-refer	0.0	3.0
ll	0.0	1.0
guilty-pleasur	1.0	1.0
snare	1.0	0.0
all-night	1.0	0.0
strip-club	1.0	0.0
cultiv	1.0	0.0
twenty-thre	1.0	0.0
backup	1.0	0.0
football-crazi	2.0	0.0
carous	2.0	0.0
unmemor	2.0	1.0
herein	1.0	0.0
missabl	2.0	0.0
deaden	1.0	1.0
preconcept	0.0	3.0
microcosm	0.0	1.0
snub	0.0	2.0
debri	0.0	2.0
sculptur	0.0	1.0
demolish	0.0	1.0
throe	3.0	1.0
cyanid	0.0	1.0
semi-predict	0.0	1.0
boardroom	1.0	2.0
torrenti	1.0	0.0
downpour	2.0	0.0
paddl	4.0	1.0
yost	3.0	0.0
mikael	2.0	0.0
salomon	2.0	0.0
asner	2.0	0.0
crucifix-weapon	1.0	0.0
ear-shatt	1.0	0.0
reload	1.0	2.0
uproot	1.0	0.0
bossi	1.0	0.0
hen-peck	1.0	0.0
preschool	2.0	0.0
invari	4.0	2.0
advent	0.0	2.0
12-year-old	1.0	2.0
reawaken	0.0	1.0
jean-hugu	0.0	1.0
anglad	0.0	1.0
margot	0.0	1.0
matilda	8.0	2.0
skye	1.0	0.0
mccole	1.0	0.0
bartusiak	1.0	0.0
aggi	1.0	0.0
koster	3.0	0.0
hid	3.0	1.0
hoodlum	5.0	1.0
crutch	1.0	0.0
laptop	3.0	0.0
lithium	2.0	0.0
groom-wannab	0.0	1.0
focker	0.0	1.0
incorrig	0.0	1.0
uncork	0.0	2.0
volleybal	0.0	1.0
tug-of-war	0.0	1.0
in-law	0.0	2.0
heart-warm	2.0	3.0
_is_	4.0	1.0
mish-mosh	1.0	0.0
chainsaw	2.0	3.0
overly-long	1.0	0.0
shaved-head	1.0	0.0
caftan	1.0	0.0
pm	1.0	1.0
reread	0.0	1.0
non-memor	0.0	1.0
provinci	0.0	1.0
daytim	2.0	2.0
functionari	1.0	1.0
genviev	0.0	1.0
ahm	7.0	1.0
ibn	4.0	0.0
fahdlan	4.0	0.0
arabian	1.0	0.0
non-	1.0	2.0
beowolf	1.0	0.0
action-adventur	2.0	0.0
40-year-old	0.0	2.0
australian/belgian	0.0	1.0
andrea	3.0	12.0
tingwel	0.0	1.0
reinvigor	2.0	1.0
norri	6.0	3.0
agnost	0.0	2.0
pall	0.0	1.0
candlelit	0.0	1.0
indiscret	0.0	1.0
scrape	0.0	1.0
plate	8.0	5.0
bravo	0.0	1.0
lan	0.0	1.0
2000	2.0	4.0
laugh-o-met	1.0	0.0
ascend	1.0	1.0
broken-down	2.0	0.0
backyard	4.0	0.0
oseranski	1.0	0.0
quebec	2.0	0.0
french-canadian	1.0	0.0
next-door	1.0	0.0
tulip	4.0	2.0
tudeski	3.0	0.0
cynthia	5.0	16.0
peet	11.0	0.0
empty-head	2.0	0.0
congeni	1.0	1.0
preliminari	1.0	1.0
twenty-minut	1.0	0.0
kapner	1.0	0.0
hitwoman	1.0	0.0
drearili	2.0	0.0
sitcom-styl	1.0	0.0
unanticip	1.0	0.0
quirkili	2.0	0.0
disrob	1.0	0.0
greenlit	1.0	0.0
nc	0.0	1.0
naughti	0.0	6.0
hunger	0.0	5.0
hmmmmm	0.0	1.0
handbook	0.0	2.0
email	0.0	5.0
non-sexu	0.0	1.0
criteria	1.0	3.0
prodig	1.0	1.0
abuzz	1.0	0.0
nhl	1.0	0.0
mysterian	2.0	0.0
leno	1.0	1.0
bieb	2.0	0.0
skater	1.0	0.0
befoul	1.0	0.0
collegi	1.0	0.0
mysterti	2.0	0.0
o'byrn	1.0	0.0
cadenc	1.0	0.0
ivin	1.0	0.0
semi-seri	2.0	0.0
unsentiment	1.0	1.0
undon	2.0	1.0
unavail	0.0	1.0
messing	0.0	3.0
second-favorit	0.0	1.0
softly-ton	0.0	1.0
appealingly-chirpi	0.0	1.0
former-angel	0.0	1.0
yare	0.0	1.0
across--th	0.0	1.0
cds	2.0	0.0
rubik	1.0	0.0
minutia	2.0	0.0
vol	1.0	0.0
riff	2.0	6.0
nice-guy	1.0	1.0
plot-rel	1.0	0.0
1830s	0.0	1.0
fifty-thre	0.0	1.0
pieh	0.0	1.0
just	0.0	2.0
calhoun	0.0	2.0
slave-own	0.0	1.0
pickin	0.0	1.0
shindler	0.0	1.0
reproach	0.0	2.0
_people_	0.0	1.0
dodder	0.0	1.0
court-room	0.0	1.0
cale	1.0	0.0
stoltz	7.0	2.0
kahlberg	1.0	0.0
wuhrer	1.0	0.0
westridg	1.0	0.0
saron	3.0	0.0
friendli	1.0	1.0
scrupl	2.0	0.0
hor	1.0	0.0
d'oevr	1.0	0.0
amazona	1.0	0.0
wasp	2.0	0.0
unconci	1.0	0.0
speedili	1.0	0.0
gush	2.0	0.0
devour	1.0	0.0
wiggl	1.0	0.0
bulg	3.0	2.0
f/x	3.0	1.0
up-to-d	1.0	0.0
ramen	0.0	4.0
soupi	0.0	1.0
caress	0.0	1.0
pork	2.0	1.0
sobrieti	0.0	1.0
juzo	0.0	5.0
itami	0.0	7.0
tampopo	0.0	11.0
goro	1.0	9.0
tsutomu	0.0	1.0
yamazaki	0.0	1.0
nobuko	0.0	2.0
miyamoto	0.0	2.0
hole-in-the-wal	0.0	1.0
strongman	0.0	1.0
pisken	0.0	1.0
rikiya	0.0	1.0
yasuoka	0.0	1.0
ringlead	1.0	1.0
adjoin	0.0	2.0
trepid	0.0	3.0
sommeli	0.0	1.0
omelet	0.0	1.0
normalci	0.0	3.0
18-foot-high	1.0	0.0
43-foot-long	1.0	0.0
strictly-by-the-numb	1.0	0.0
draco	2.0	2.0
computer-aid	1.0	0.0
near-tot	1.0	0.0
glum	1.0	1.0
hiss	6.0	0.0
hf	1.0	0.0
postlethwait	1.0	0.0
pogu	3.0	0.0
planetarium	2.0	0.0
hate-mail	0.0	1.0
pounder	1.0	1.0
marcellus	0.0	5.0
mia	7.0	5.0
slim	4.0	17.0
greenhous	0.0	1.0
bummer	1.0	1.0
half-wit	0.0	1.0
heirloom	0.0	1.0
gimp	0.0	1.0
reminic	0.0	1.0
q-man	0.0	1.0
unreleas	0.0	1.0
